feature_00,feature_01,feature_02,feature_03,feature_04,feature_05,feature_06,feature_07,feature_08,feature_09,feature_10,feature_11,target
1.1142330745223,1.8232538837443035,0.9874531126976818,-1.0808506648165912,0.019558132918977678,-4.562982586769794,-1.057706283771393,0.7449155538195354,-2.4663422187819095,-0.7650971520282251,-1.7438911987728112,2.12300271072458,0
-0.9864699064811835,-1.4947732193841177,-0.15921430483934854,0.5330555709785965,-1.7003577347442822,-3.824144172441401,-0.3943928028999075,2.3698065784961013,-3.233915856453182,-1.7234866096645,-2.785145683401103,2.5233465286637324,1
-1.0486430788055976,-0.21055269961829137,0.2575938606238543,-3.8171759753240178,0.2751892350292793,-7.237708488831325,1.5784032113426996,1.7283309603872465,-3.7014006464379703,-4.67185185195912,-2.1974552489048387,2.6707495370628918,0
1.6425424510016178,0.8597101732714576,-0.3656110090212175,-0.20315224265391318,2.4978496913699066,-2.1692713954903637,3.0561192935583663,-1.9824524716553418,1.4606897227023448,-2.9123305936403483,0.019177073033571634,0.3549598222274629,0
-0.41112217268528495,0.7619677267693288,-1.6044572658517375,-0.11234858371438516,-0.7886542237992096,3.7925375834829675,-2.173716010396043,1.9372988397265472,-0.112434904059915,2.695147794908709,3.4230559297382586,-1.1090070455337355,0
-1.597023995774876,-2.374989459249282,-0.7518055974906431,2.363961409334378,4.0242702786601,0.8637130327047692,3.3887047413374396,-1.8909283149017422,3.3935732790464113,-1.42908677650956,0.47140585879236285,0.2598350749563537,1
-1.5282248533564522,1.5001768820197372,-1.646571565698065,0.11385215920851399,1.0438664910895505,-2.914289521752475,1.5205255942830622,-0.051861585941728405,-0.41489546182640513,-1.7318063527246834,-0.486475546860198,1.8372947380047486,0
0.20069698565236177,0.7470684387738185,1.3800315838449921,0.3067300907652559,-0.6661490581968057,-1.3063862881666992,-2.4265187490943445,-0.48616364001515966,-0.4784371332515553,1.2044217675404383,-0.02663755926634559,2.4232911569353037,1
-0.8895948985377163,2.222341476150131,1.7294670517292743,-3.246856099955588,3.1099086808998586,-8.013729620556045,4.277675651361996,1.1085134647453478,-2.6108824231425727,-5.4077966243875695,-2.2602579017258018,1.8920369999417535,0
-0.3532278267338046,3.1872360231731323,-0.10618786104854232,-2.8840833199335374,2.4594786102070487,-7.751054843214802,-5.569574118347394,0.35533219755046186,-4.085245119519894,-3.4092299518910156,2.298401221521085,0.9129591622041541,1
-1.4358473892084034,0.899563452845671,-0.23120062526390545,0.8643464126706206,2.600303393079312,-0.535461989882887,1.1811656426374872,1.156771131066718,0.15793809129857045,0.24236723279779437,0.6245551232762612,0.7813114023691132,0
0.9325425553198583,1.3073954996046329,0.019354940924970265,3.597147993496927,-3.0776929391881613,-2.820692537509564,-1.0422998635119327,-0.027435026176868105,-1.7365657082739776,-0.7553667197062329,-2.966109812328493,2.4186467681929686,0
0.8431672040012158,3.4129224596816723,-1.078732899200186,-0.5097887593156221,-5.140860982758802,-1.181196561817117,-2.0075178583075437,0.022561167753214484,-2.005996939652002,0.8934033003141095,-1.0735790472753834,1.7171995511643172,1
-0.547876014847448,0.020728323229003642,-0.7319918925357974,0.6010847998481854,-1.2343392823410013,-0.8717768874772824,-0.5733206989493629,1.474856377992377,-1.962340968017139,-3.3975044808256527,1.3691375956621499,-2.0598922145992833,0
-1.4981433951345067,1.287068429313024,1.572469491542905,-1.5290832956313594,0.41123647903958704,2.011265225405947,-1.4054613001169436,2.137673999090341,-0.9810890493059448,-0.34924125188276833,4.266424730131584,-3.014879136280303,0
1.2163576184010862,1.2811248527631223,-0.1209618921899113,-0.07672279418898653,-2.6544494407099877,0.11470778145898874,-0.5997533911174808,3.9460815720335494,-3.035296761759664,0.1315010476891556,0.5578076533246468,0.052684619244313335,0
-1.5380750059329107,-0.4375826250357724,-0.4166624752488566,2.0833452309901355,-2.7536602621709285,3.477149085920911,2.77821831531113,-1.3190622097355846,2.997246191890491,0.004216150422370557,2.0415790844431823,2.955143858980155,1
1.8615597076727957,-0.8246429526746629,-0.1841270085045376,-4.820843850862581,0.9438672921040763,-6.269492745185301,-4.528065985639126,-0.5469935504296406,-3.1563705062327356,-4.516273024528706,2.106434842682271,0.654909817197084,1
0.737176098051193,-2.4115730377592173,-0.6461754501263732,-0.24933790093873864,-1.2109998213221143,-3.6504369092316886,-1.7704854097670015,1.2525501850851632,-2.4115918884120893,-1.992027252915518,-0.7879382566242222,3.3532040785252666,1
-1.0250583975890395,1.1138111869721572,0.5012631221502066,-1.52640988658353,1.8692293251544752,-4.37226904161951,1.2082874847285539,1.4527345117215944,-2.1448272868624954,-2.489900198396599,-1.024593305448191,0.6933919622617998,0
0.5440961809526252,0.03464990316663474,-0.7598176288010622,-2.5221783494975556,-0.10820109417743784,-1.806404979347661,-0.9360664077836612,1.3812845747123301,-2.2163268637611684,-1.2730634331539732,-0.06941269243860104,-1.2713118869317555,1
-0.8487855003110211,-0.8750937204296663,-0.21971975486729126,0.873562672752934,-0.004786321771536706,-1.7819021019231496,0.38638229461879303,1.3519401596959961,-1.0976192974714347,-1.1737176860953595,-0.42513479469307525,2.0686598138717107,1
0.8608293403149185,0.7812238896773125,1.7793531257609778,2.224490523179418,1.5119247391287352,-0.18112189809027868,3.0978889794959987,2.487084594187297,-0.046436987637281546,-0.20434211546353753,0.307499104704402,2.1360198742732512,1
-0.5229368893874647,-1.2019460416774996,-1.1239758598967553,0.03388396602449617,-1.1822501012716313,1.2314969589616538,1.033509333005091,-1.6909792151485972,1.4587470690226796,-0.16926037878684075,-0.5844542087560798,0.016282422953432296,1
-1.969684456351816,-0.11161849401864088,-0.10057365354972804,1.9120191547550154,-3.351200384494127,-1.7451837206012593,-0.3933694963567209,2.262774160214653,-2.8780488603375822,-2.4728033074941544,-0.9989484813988316,0.4838791278467507,0
-2.0020529844773582,-5.103425792579726,-0.596804905853097,-1.9497334504261086,-3.0425209271051887,0.8516349615864387,1.6339728298601597,0.8139651361255325,-0.6173268039650169,-1.3402784990525451,-2.0454229916115345,0.2348528196413714,1
0.5460890101232297,2.3347624647154612,-1.7351586382315876,3.2970158837633385,-4.278905445509635,0.03268169866442462,0.07180628755533291,-0.9737046473586368,0.1457403267211675,-1.2995294844993426,0.5544261460266653,2.2047552871946143,1
0.30903992767389743,3.206063517805817,-1.0551934733961519,-0.8556912987097276,-1.140721894196128,-0.31821320644460876,0.7674604950634263,2.4431697893556694,-1.7664895414674047,-1.5262003324850375,2.4875363634682595,-0.48499856160027377,0
-0.2834840854582331,1.4294667892747446,-0.21841193597251027,1.5851145426271294,-1.9250644488164441,-0.6118044637573579,0.19092729937765163,1.5449602132333393,-1.5895266308787834,-0.9466840154640666,-0.4136114488521947,-0.047995335126820415,0
1.4245800712666272,1.1194760543343287,0.2609907321924092,2.722234536391591,-0.3819476037796393,-1.7607938122066074,-1.6161546038707084,-0.16526683772830375,-0.3073240723199734,-0.22193219836280043,0.7507724968084937,3.3288854876221268,1
-0.21510711620318848,0.992081593344944,1.755956723790878,1.2197291979888216,-1.3954969757098208,0.9329958772567997,0.8577197161020682,1.4570043290397725,-0.7264291850181728,-1.488431799186847,1.3237754379076843,-1.2264014277663833,0
-1.2890500046726057,-0.22269284238432863,-1.3023663190646029,0.8516394863411442,-1.3914621827616842,-1.0709955315829547,-4.141896975317291,1.240442066274018,-2.5163577048536454,0.9033172563976004,-0.9923209766758483,-0.7400120959988192,0
-0.042426705617893655,-0.22530886674496164,0.112185759091425,0.5201297426652238,0.4957702589553177,-3.297279594461893,-3.4822811426626075,2.0145446444090815,-3.8085298567054777,-3.7861168058048906,0.6957183640435047,-3.3964691189515617,0
0.6064982402693239,0.7580159626326722,0.6645703567778796,4.029601415141868,-0.7442135485454031,3.1888609475142107,-2.994546415607016,1.1527971647345394,0.6133874639015082,4.336994565094911,1.656886870002909,1.847915285449428,0
0.5065262183396557,4.53022539916919,1.977126520521058,1.4758323963171782,-1.5465562961254293,0.24684500026984987,1.0175548896477653,1.3008234861954502,-0.3917738479330732,1.3269003657174037,0.8000590296173865,2.0639772875567557,0
1.5151218207653985,-2.020353323525662,-0.8502263026692443,1.6174485619942245,2.545656965116647,-1.017798033748804,-0.3905199260299774,-0.11267218097831155,0.4323080662987307,-0.503697660584738,-0.09823209621325335,0.883114008190868,1
-0.045829347761381055,0.23352746779623978,0.8274611346197166,1.53786859296827,1.8541474144552412,-0.13951034320826772,-1.2173119233035732,1.7466915846564126,-0.6390877725372199,0.7846350935343456,1.2521358721050873,0.5257495041974424,0
-0.43765194205337205,1.9361378196925851,-1.5878908646931484,0.5420331879729823,-3.9050922317437777,-1.01067210411969,2.7475274476275047,3.121912392342091,-2.550505028738392,-1.6124770420217331,-1.382311844169132,1.2546657658454063,1
-1.019886801013034,-1.0092797853070432,-0.3138026268128607,0.44646199105651296,-1.4502496085941665,-3.2786789787931716,-0.6701485503780298,1.899367902197452,-3.4963863515664166,-7.173890642397009,1.5612038489147173,-2.851087910741221,0
0.9309718858524483,1.9359374425817992,-0.6772903351163431,1.4767488264993158,-0.7615543016605993,-2.510206627352666,2.634495079720453,2.649368086548813,-2.2631610823519983,-2.0985132278487746,-1.7439422417277357,0.7384245604835552,1
-1.0086053177092338,0.1870434291945854,-0.645441023666362,-5.824009400368538,2.746349618982554,-7.906620636480032,2.682579171873792,3.2578448367156563,-4.731194867722959,-4.747012753751766,-2.9938453813490926,0.06165491928462763,0
-0.26746611704111733,3.1582821316434906,1.4022612537480246,0.8878397163951037,0.6252602529511784,-0.4458731236060242,-1.600223579552917,0.8953515726433655,-0.9333868985441787,0.4035587415744779,1.6509104902227816,-0.6930636377569639,0
-0.37142041151347505,1.3129874243734365,-1.2029235458231364,-3.7388355625479406,-0.6649429000000069,-1.9961290214857945,2.8300107249682167,0.9360173558309747,-1.4159898871045045,0.463861000518379,-3.609833226028704,0.2507600510964436,0
-1.1534700506312088,0.5451030327999197,1.402623198806571,1.4606672559955294,-2.194868658240593,4.062834296269623,2.0496524498058273,0.011667682181717876,1.83284860926862,-0.41481776167681883,3.001905626957319,-0.4184783200628509,0
-1.0929901134966593,3.943679222065938,1.477466085582587,0.2519254407056244,-0.345641376631063,-3.3951620562637443,2.2754054053428208,3.1110316640526388,-2.5973087553367153,-0.46743134410061793,-1.4466281178634794,2.769510819025361,1
0.0990955751831076,-0.2262371237909382,-1.3918743485189218,2.6114649902770717,0.7004699229373907,0.006055279377609262,-3.1176557955106237,-1.006089492014905,-0.09596781035193572,-0.28040003256003143,0.3769524397125277,-2.1878545340059095,0
1.7115579209900993,-3.9468585192588255,0.0718485092054428,-0.2525437882337276,-2.37214352440044,-0.6298585844698835,1.285820115128792,1.7552794656757018,-1.6637479798769046,-1.3287263288512265,-3.011697465555848,0.5408770900167048,1
0.24122796394240045,0.692306146088167,1.3055220583513327,-1.3880252580622576,-1.518483975721505,-2.6615016390762003,-1.5289272951591226,-0.5989392574763919,-1.1665780488271549,0.06640905954734744,-1.1252138032344452,2.5908325974720734,1
-1.1702694011216996,1.3496815229229184,-0.026122672127904794,0.6746689106611041,-2.1260975550043533,-1.1868148333699395,-0.059829151219585874,4.5650960886216465,-3.7780952698566734,-2.0168553437516277,0.8760583556402076,-0.39737398512765776,0
-0.471917834014505,-1.4044452509392795,0.49580769815947084,-0.4006919415990303,-1.2323500689758125,-2.6533500328906467,0.4425672489203889,0.9972416196165824,-1.9080273456483023,-1.3503782239359168,-2.768643931238312,1.2446361339112186,1
1.3191045374986325,1.9276276261802845,-0.7007111641875738,-1.5354733381377943,1.0718410719958213,-3.19912517820663,0.9059245384756843,0.5755788780417086,-2.0401486318721282,-0.47573387359885955,-3.7877574103529006,-2.0948867668547275,1
0.8012444546610487,-0.6803485360436237,0.4369836443271035,-1.080603199859123,0.11449285496257611,-3.912491309251039,-3.060735492323572,1.38976651154559,-2.819866874286026,-1.9882989078243705,0.7999207623254785,1.7881147247633766,1
0.9802242536452651,-0.39644993660656924,-1.17506908085908,-1.589668852333099,0.24995577462889873,-3.61205163432744,-1.2251471212767469,1.5812114743000398,-3.0451488844445005,-2.6247825812081604,-0.8587383057973207,-0.9816297002935075,1
-0.42639383151459437,3.6632210690657914,0.593428873655553,-0.6691300136637239,-2.934413507005483,-4.2866679062272,-2.6645125511138716,1.5046918120372346,-3.907769805264249,0.1302768887424972,-2.1297918379499103,1.854708382712932,1
0.15881399166842447,-1.0377955689132081,0.3378785611097869,0.6362351789998189,-0.8946456859751917,2.441143117260974,2.8096397358993372,-1.5720379872419685,2.499837430501159,-0.43485061846844375,0.4582774390013582,0.3512400415531799,0
1.425651999048196,1.525308623019502,0.10819550851496382,0.5111120157108402,-1.5152854384991636,-1.0395764678796282,-1.3718705976399759,1.3667532501110187,-1.9396237069437832,-0.5008950709583238,0.13035361797415423,-0.1878307959685035,0
-0.05209446412348703,-1.1712076603068664,0.1320007655425615,-3.0759106458334253,1.0828772378857332,2.5342970273183143,-3.6228894522457087,2.650771773182577,-1.8790085662332687,-0.16200749343511534,4.248873929748039,-5.70578692217267,0
-0.9345550602819207,0.49513184759032147,0.5474551409799262,-2.013530541303183,-0.8807411030109005,-3.2293950762585606,4.2668573066613025,2.116046070336405,-1.7754241895739367,-2.6279487376842168,-1.8162569327405387,2.6997099221687346,0
-0.47067423625913707,-2.6539245373157603,-2.7065184578148633,1.3222684399150726,-1.252999579590963,1.6970161921423887,-0.3778671209187554,-0.4983279154119731,1.1939068435642655,-0.023171865218847065,1.2321273273154576,1.83111220283272,1
-0.7664539894617151,-0.2666316247826861,1.6453853251039992,-1.6866136817491921,1.1107757363523465,-6.427983204786498,-0.4568570670350617,1.1280313002558722,-3.968984636185805,-4.637202885772911,-3.091433125301305,-1.862656685100224,1
-0.5401916442214952,-1.7078829881453261,0.2748080464638976,0.41031190994419264,-1.8567265438470946,-2.0131775439992694,-3.5912769552826838,1.0458675627863856,-2.963503042603068,-2.4558015359115393,-0.24602957496785804,-1.6571803098389317,0
1.0668946186472568,1.038688494351779,0.5966479047345142,3.653559893763319,-0.5041047763574162,0.25242426609635654,1.041821072433602,-2.929496188709683,1.8943322542490568,-1.6670778332834806,-0.6558071209751353,-0.9532484609841511,0
-0.03880116862578531,3.6500350300580737,-0.4367975442427738,0.5587882524553527,0.434085675897684,1.4255987351640584,3.212589324431455,-3.1079829112415496,2.986966730860201,1.9683351046299542,-1.8463695326185379,-0.5874889424287291,0
-0.6843818211635349,-1.4116257153031966,0.2033215939283166,2.330058603350712,-0.09673745634088027,0.014643772434624539,-0.2529369308785878,-0.2717794503212272,0.7137649243688308,-0.7669635823801766,1.030001702132755,2.2317653304601484,1
-1.6894179894802415,-5.2693942915302925,-0.37615891876102336,-2.541833905262455,-3.783617093326344,4.621888288446566,2.770209671429158,-0.7012931074843367,1.5314786249960533,0.23144071616693385,-1.8501821062576131,-2.2167469969654436,1
-1.3493100547414034,0.8042314300922934,0.6289641080405277,0.3328313548702653,-0.17449702376020193,-1.9491813492502754,-3.0033158231757713,0.915678659485298,-2.3254283460887697,-1.4532525687966822,0.5781007532763087,-1.6521160469162361,0
0.9932141274860892,1.067410739491389,-1.7618339895314747,1.6275112966276626,0.5102008932054931,-2.0478748460235923,-3.252159510956352,0.2016157307891946,-1.743766195486058,-1.3466011650865748,0.5334784300894757,-1.5345546301516446,0
0.27647562613317805,1.8257687671231095,-0.5281054814225066,-3.073875422639381,1.0664556863583,-8.535325804642644,-3.5465283119448787,-1.1232414750371054,-3.449264021918782,-3.951354911790403,-0.7994949871292032,2.024824169683238,1
